Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Malta,MLT,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.8,15.2,14.4,13.9,13.4,13.2,13,12.8,12.4,12.1,11.8,11.5,11.1,10.9,10.8,10.7,10.6,10.5,10.5,10.5,..,..,..,..
Malta,MLT,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",SH.STA.AIRP.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.9,..,..,..,..
Malta,MLT,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.6,..,..,..,..
Malta,MLT,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,179.645,174.253,181.706,186.004,174.159,185.53,176.45,169.559,167.987,179.249,176.226,168.336,159.937,151.641,138.545,139.54,137.33,141.697,141.453,141.781,144.048,130.226,145.868,124.079,128.067,132.389,122.95,115.11,114.926,104.582,103.676,105.784,105.294,97.837,91.665,89.945,102.858,93.757,91.646,88.829,98.555,86.163,89.571,87.679,81.886,80.573,82.067,78.692,77.136,75.364,64.021,70.288,66.413,62.594,56.113,53.663,49.224,49.28,49.449,49.162,48.614,42.594,47.57,..
Malta,MLT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,127.148,142.571,122.747,136.024,123.001,122.875,123.929,120.715,104.397,112.311,102.78,107.269,93.713,100.708,96.171,95.679,101.093,94.943,91.826,89.201,85.408,90.242,105.964,91.381,85.403,74.748,77.657,71.526,70.017,64.393,58.515,65.053,65.514,54.962,61.027,55.077,55.422,53.501,50.635,52.867,50.36,47.34,50.708,49.501,49.702,47.021,46.368,44.983,45.491,42.961,39.006,38.34,38.033,33.37,31.138,29.26,28.953,25.778,25.975,26.21,23.879,22.098,27.791,..
Malta,MLT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,35.7,34.4,33.3,32.4,31.5,30.6,29.6,28.5,27.3,26.1,24.8,23.6,22.4,21.2,20.1,19,18,17.1,16.3,15.6,15,14.4,13.9,13.3,12.8,12.3,11.8,11.3,10.8,10.4,10,9.7,9.3,9,8.6,8.3,7.9,7.6,7.2,6.9,6.7,6.5,6.3,6.2,6.1,6.1,6,6,6,6,6,6,5.9,5.9,5.8,5.7,5.7,5.6,5.4,5.3,5.2,5,4.9,..
Malta,MLT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,39.9,38.5,37.3,36.3,35.3,34.3,33.1,31.9,30.6,29.2,27.9,26.5,25.2,23.9,22.6,21.4,20.2,19.2,18.3,17.6,16.9,16.2,15.6,15.1,14.5,13.9,13.3,12.8,12.3,11.8,11.4,11,10.6,10.2,9.8,9.4,9,8.6,8.2,7.9,7.6,7.4,7.2,7.1,7,6.9,6.9,6.9,6.9,6.9,6.9,6.8,6.8,6.7,6.7,6.6,6.5,6.4,6.2,6.1,6,5.8,5.6,..
Malta,MLT,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.8,7.2,5.7,5.4,5.9,5.6,6.8,5.5,6.4,6.9,7.5,6.8,6,6.8,7.1,7.2,5.8,5.5,6,6.1,..,..,..,..
Malta,MLT,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malta,MLT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.57,7,7.71,7.9,8.05,8.66,8.81,8.17,7.86,7.92,7.95,8.45,8.38,8.5,9.09,8.9,8.97,8.73,8.55,9.15,10.74,10.58,..,..
Malta,MLT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,647,686,831,1074,1224,1380,1474,1596,1751,1677,1734,1960,1899,2121,2456,2243,2321,2552,2754,2944,3135,3642,..,..
Malta,MLT,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1211,1301,1516,1658,1740,1938,2056,2053,2094,2120,2287,2455,2549,2767,3157,3373,3599,3861,3976,4599,4835,5317,..,..
Marshall Islands,MHL,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",SH.STA.AIRP.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,435.986,435.271,430.51,425.3,420.872,416.157,411.22,407.017,402.873,399.256,395.776,391.953,388.343,385.378,382.578,380.073,377.961,376.504,376.152,375.152,374.631,373.282,369.149,363.38,357.753,354.376,354.784,357.156,358.046,357.447,358.071,355.035,350.979,346.423,343.62,337.398,329.574,323.391,320.339,318.305,320.217,314.826,314.007,313.297,312.57,312.007,311.686,314.142,317.012,317.694,318.561,318.953,317.245,316.147,313.583,310.541,306.672,303.531,300.239,296.549,293.702,289.512,291.677,..
Marshall Islands,MHL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,295.242,290.09,283.262,276.968,271.267,265.458,260.289,254.873,249.252,244.602,240.019,235.346,231.58,226.983,223.665,220.215,216.67,214.419,212.669,211.02,208.869,207.12,206.243,205.695,206.067,207.974,211.984,217.444,222.78,229.85,237.165,242.351,248.263,253.676,255.944,254.466,250.834,247.591,242.823,238.105,239.596,233.286,231.269,231.81,236.308,243.421,249.469,254.342,258.634,259.801,260.417,260.218,259.407,258.879,257.623,255.245,252.985,250.434,247.546,244.319,240.678,236.316,237.362,..
Marshall Islands,MHL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,85.9,82.2,78.8,75.6,72.6,69.9,67.4,65,62.8,60.6,58.6,56.7,55.2,53.9,52.8,52.1,51.5,51,50.4,49.8,49.1,48.4,47.4,46.3,45.2,44.1,42.9,41.7,40.5,39.2,37.9,36.7,35.5,34.5,33.9,33.5,33.4,33.5,33.8,34,34.1,34.1,34,33.8,33.5,33.3,33,32.7,32.5,32.2,31.8,31.5,31,30.5,29.8,29.1,28.5,27.8,27.1,26.3,25.5,24.7,24,..
Marshall Islands,MHL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,121.9,116.1,110.7,105.7,101,96.8,92.8,89.1,85.5,82.2,79,76.1,73.6,71.6,69.9,68.7,67.9,67,66.2,65.2,64.2,63,61.6,60,58.4,56.6,55,53.2,51.4,49.5,47.7,45.9,44.3,43,42,41.5,41.4,41.5,41.9,42.1,42.3,42.3,42.2,41.9,41.5,41.2,40.9,40.4,40,39.6,39.1,38.7,38.1,37.3,36.4,35.5,34.5,33.7,32.7,31.7,30.7,29.6,28.6,..
Marshall Islands,MHL,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.4808979,14.81642723,12.84072018,12.76533508,15.61940098,20.21598053,20.33398056,16.26939583,15.20470905,14.53969955,13.93147564,13.08627224,13.03814125,13.46883583,13.20781231,15.33984375,15.73866177,14.38502884,15.26284122,14.82552052,12.58777618,12.54863834,..,..
Marshall Islands,MHL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,370.73709106,332.20077515,311.0274353,306.87591553,381.62234497,509.71066284,532.66162109,445.58428955,429.44372559,406.94772339,417.30136108,424.91506958,452.06713867,485.22167969,476.77374268,571.25274658,654.56994629,646.29205322,736.77416992,782.23565674,707.47979736,766.9440918,..,..
Marshall Islands,MHL,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,349.093300453359,320.347893741216,292.869521065075,291.984699961376,367.297743099888,502.673252190569,521.705788549757,442.047908303472,396.898084720116,393.947457124996,407.919229056503,392.350016540977,396.550129262143,439.512402377994,441.866315546843,537.902786141621,576.205927265261,569.420305992656,654.910363009512,711.123329746033,619.509456542175,676.914487334353,..,..
Mauritania,MRT,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.7,18.3,18,17.6,17.8,17.1,17.1,17.1,16.6,16.6,16.4,16,16.5,16.2,16.1,15.9,15.9,15.9,16,16.1,..,..,..,..
Mauritania,MRT,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",SH.STA.AIRP.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,128.4,..,..,..,..
Mauritania,MRT,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.8,..,..,..,..
Mauritania,MRT,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,421.365,413.995,409.612,405.177,396.705,392.287,386.185,381.531,374.189,369.076,368.583,364.895,362.225,359.231,354.121,346.925,343.315,337.861,333.159,326.372,320.668,313.919,307.641,305.249,300.989,299.022,294.717,287.728,281.133,284.539,274.939,272.532,265.936,262.82,266.984,270.285,274.984,268.253,267.603,260.298,254.742,251.402,250.992,251.982,248.751,250.491,247.052,243.801,244.237,238.287,233.596,233.11,229.693,228.601,224.238,223.822,219.675,219.352,215.489,215.025,232.762,237.908,234.562,..
Mauritania,MRT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,392.895,386.871,380.553,373.044,363.259,356.969,349.869,342.672,333.703,324.824,316.557,307.754,301.022,294.437,289.318,280.169,280.384,276.145,272.302,264.955,257.521,250.136,242.194,241.069,239.986,240.284,240.824,236.699,232.154,230.05,229.033,229.358,224.395,224.183,223.45,223.929,226.095,217.169,211.367,209.75,206.849,204.553,202.809,200.749,197.035,196.373,196.08,191.185,191.159,186.881,185.908,182.822,182.802,177.643,178.97,173.052,172.328,166.507,167.164,159.031,180.01,186.323,182.78,..
Mauritania,MRT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,130.8,128,125.3,122.5,119.7,116.7,113.7,110.6,107.7,105.4,103.9,103.2,103.1,103.3,103.3,102.7,101.5,99.6,97.4,95.1,92.9,90.7,88.6,86.2,83.6,80.8,77.9,75.4,73.3,71.7,70.8,70.1,69.7,69.3,68.9,68.5,67.9,67.1,65.9,64.4,62.5,60.3,57.7,55,52.4,49.8,47.5,45.5,43.9,42.5,41.5,40.5,39.7,38.9,38.1,37.3,36.4,35.6,34.7,33.9,33,32.2,31.4,..
Mauritania,MRT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,253.6,247.2,240.8,234.5,228,221.1,214.2,207,200.3,195.1,191.6,189.9,189.7,190.2,190.1,188.7,185.9,181.6,176.5,171.2,166.2,161.2,156.3,150.9,145,138.5,132.1,126.4,121.8,118.4,116.2,114.9,113.8,113.1,112.2,111.3,110,108.2,105.6,102.4,98.3,93.6,88.3,82.7,77.4,72.3,67.8,64,60.9,58.4,56.4,54.8,53.3,51.9,50.5,49,47.5,46.1,44.6,43.2,41.8,40.5,39.2,..
Mauritania,MRT,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.5,3.4,3.4,3.3,3.3,3.2,3.2,3.2,3.1,3.1,3.1,3,3.1,3.1,3.1,3,3,3.1,3.1,3.1,..,..,..,..
Mauritania,MRT,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.37824655,3.5718379,4.00224972,4.03254652,3.70429492,3.40312648,2.70252752,2.87644005,3.01338983,3.11034036,2.63618922,2.47383666,2.64919329,2.86799884,3.46724391,3.67363763,3.09630585,3.31550789,3.17838526,3.30148649,3.38773394,4.12218571,..,..
Mauritania,MRT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.3067379,22.58142662,25.20564651,28.68665123,30.64061928,33.17791367,34.37842178,39.64344025,48.52267838,44.13393021,43.3949852,47.4840889,49.02023697,55.34606934,59.37288666,57.40904617,48.89683914,54.19649506,55.62037659,60.7460022,63.2988472,89.28845215,..,..
Mauritania,MRT,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,103.186075703953,107.986433673614,121.940857598646,131.104051645889,126.738513259892,127.52569050681,120.774708597518,126.453947902316,131.2461377669,132.803690421671,113.584941568058,111.534569777991,119.633701781998,138.199256234593,152.319289598815,158.212036594562,149.539314094739,174.364022226071,174.666542107537,189.439243580344,189.914008801705,240.357262744473,..,..
Mauritius,MUS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.1,28.9,28.8,28.3,28.3,27.8,26.8,27,25.9,25.2,24.4,24.1,24.1,23.6,23.4,23.5,23.2,23.1,23.2,23.2,..,..,..,..
Mauritius,MUS,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",SH.STA.AIRP.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.7,..,..,..,..
Mauritius,MUS,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.5,..,..,..,..
Mauritius,MUS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,452.929,428.22,406.542,389.782,374.714,366.903,368.655,376.844,361.76,346.662,336.483,336.889,337.427,324.225,337.538,337.983,347.177,328.489,316.187,304.3,293.375,276.635,268.885,268.904,271.325,269.587,264.097,258.241,259.635,253.239,246.403,233.739,231.38,232.817,233.171,230.957,234.304,230.318,228.588,219.245,217.068,215.105,215.995,214.017,212.871,212.13,211.024,211.78,209.244,205.024,197.517,192.239,187.628,182.597,180.284,177.845,177.357,177.644,174.708,170.933,198.757,197.368,190.48,..
Mauritius,MUS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,278.035,266.8,257.997,248.373,235.369,221.926,220.953,228.973,227.252,217.705,204.431,205.074,202.076,199.219,189.266,188.594,183.81,178.427,169.295,162.826,162.468,160.67,159.836,158.326,158.017,156.034,151.973,147.542,142.185,136.033,131.347,127.144,126.327,126.371,124.369,121.327,121.163,119.805,119.743,116.634,115.2,113.597,112.147,109.084,106.252,103.114,99.693,95.47,92.303,89.733,88.357,86.832,86.288,82.448,81.408,80.78,80.051,81.023,81.11,78.93,100.889,103.808,98.032,..
Mauritius,MUS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,68.4,66.3,63.4,60.1,58.2,59.8,65.1,69.6,67.6,61.8,58.3,59,60.4,58.6,53.9,48.4,43.5,39.5,36.5,34.3,32.3,30.2,28.1,26,24.4,23.7,24.1,24.3,23.3,21.5,19.8,18.8,18.4,18.5,18.9,19.4,19.8,19.8,19.1,17.8,16.5,15.4,14.6,14.1,13.8,13.7,13.5,13.4,13.1,12.8,12.8,12.9,13.1,13.1,13,12.9,13,13.3,13.7,14,14.1,13.9,13.4,..
Mauritius,MUS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,102.9,98.4,92.9,87.2,83.7,85.3,92.3,97.9,94.5,85.9,80.5,80.9,82.2,79,71.9,63.9,56.7,50.9,46.6,43.3,40.3,37.4,34.5,31.6,29.4,28.4,28.6,28.6,27.3,25.1,23,21.7,21.2,21.2,21.6,22.2,22.6,22.6,21.7,20.3,18.8,17.6,16.6,16,15.7,15.6,15.4,15.2,14.9,14.6,14.5,14.7,14.9,14.9,14.7,14.6,14.7,15,15.4,15.8,15.8,15.5,15,..
Mauritius,MUS,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.8,10.1,11.3,7.7,8.2,9,9.2,10.3,6.7,9.1,7.8,9,9.6,8.2,10.2,7.9,8.1,9.6,8.7,9.5,..,..,..,..
Mauritius,MUS,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.194,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.85734653,2.92151856,3.18897271,3.18201613,3.31652546,3.51794028,3.60573649,3.52321672,3.93896508,4.17035627,4.51898289,4.25059652,4.21993399,4.620821,5.38024664,5.55042362,5.54289532,5.61408615,5.63982916,6.02485895,6.48210192,6.39258909,..,..
Mauritius,MUS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,115.9647522,116.41130829,132.39851379,157.65351868,184.65751648,192.0113678,203.08328247,229.03910828,312.62826538,301.46151733,357.00109863,385.77191162,387.2303772,440.10235596,544.39526367,515.37243652,539.51226807,594.62731934,641.56152344,670.97399902,569.434021,564.90075684,..,..
Mauritius,MUS,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,266.136903713766,285.365961873008,319.186511842064,341.703902673258,379.091312156521,419.521329414202,442.803186883459,467.659305211779,559.332756004755,613.730389463386,700.592614554695,698.523851778417,706.987401166432,815.916877822781,991.222317417091,1070.19975634996,1153.58354950278,1214.50902037675,1298.63620110681,1451.93310374596,1348.56290411052,1428.98317696765,..,..
Mexico,MEX,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.7,16.5,17,17.1,16.7,16.7,16.4,16.1,16.4,16.1,15.9,15.4,15.5,15.2,15.6,15.7,16,15.7,15.6,15.6,..,..,..,..
Mexico,MEX,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",SH.STA.AIRP.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.7,..,..,..,..
Mexico,MEX,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.5,..,..,..,..
Mexico,MEX,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,348.025,340.533,333.288,326.637,320.898,316.346,312.911,310.274,308.118,306.128,304.023,301.935,300.307,299.565,300.118,302.345,305.813,309.389,311.821,311.81,308.129,300.916,291.535,281.324,271.479,263.025,256.298,251.039,246.981,243.855,241.386,239.217,236.907,234.023,230.138,224.863,218.284,210.99,203.555,196.489,190.242,185.129,181.319,178.943,178.132,179.185,181.555,184.932,188.338,190.761,191.092,189.228,186.538,184.452,184.294,187.351,193.592,200.69,205.793,205.773,283.286,288.394,196.939,..
Mexico,MEX,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,266.011,259.14,252.7,246.873,241.825,237.688,234.284,231.215,228.088,224.522,220.185,215.157,209.818,204.513,199.544,195.19,191.358,187.795,184.156,180.126,175.391,170.018,164.394,158.868,153.723,149.185,145.286,141.902,138.915,136.207,133.664,131.211,128.809,126.413,123.967,121.408,118.751,116.102,113.566,111.237,109.2,107.498,106.132,105.098,104.391,104.067,103.876,103.786,103.524,102.859,101.563,99.722,97.839,96.411,95.903,96.767,98.83,100.858,101.426,99.114,141.359,130.813,94.594,..
Mexico,MEX,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,106.9,102.8,99.2,95.7,92.5,89.5,86.7,84,81.3,78.8,76.3,73.8,71.4,69.1,66.8,64.6,62.3,60.2,58.1,56,53.9,51.9,49.9,48,46.1,44.3,42.6,40.9,39.2,37.7,36.1,34.6,33.2,31.9,30.5,29.3,28,26.8,25.7,24.6,23.6,22.6,21.7,20.9,20.1,19.4,18.7,18.1,17.5,16.9,16.4,15.9,15.4,14.9,14.4,14,13.5,13.1,12.7,12.2,11.8,11.4,11,..
